48.6833333	 -3.7833333	Kerreun
47.9166667	 -4.0666667	Kervenos
49.45	 6.4	Kirsch-les-Sierck
45.0833333	 5.4666667	La Balme
43.4666667	 0.6	Labarthe
43.5166667	 0.9833333	Labastide
44.5833333	 5.5833333	La Batie-Cremezin
42.8166667	 2.1333333	Labeau
48.35	 1.15	La Bergerie
48.1333333	 -1.45	La Bilongere
49.0	 1.0333333	La Bonneville
48.7666667	 0.5166667	La Boulangerie
46.7833333	 1.7	La Brauderie
48.5	 1.0	La Brosse
45.4	 0.45	La Buisson
44.05	 4.55	La Capelle
45.7833333	 -1.1166667	La Cayenne
47.3166667	 1.1166667	La Chaise
48.5	 1.8	La Chapelle
47.2166667	 -0.7833333	La Chapelle
47.7333333	 -0.9833333	La Chapelle aux Pies
48.55	 2.9	La Chapelle-Gauthier
45.7833333	 6.15	La Chapelle-Saint-Maurice
48.1666667	 1.0666667	La Charmois
44.8	 6.0833333	Lachaup
49.05	 4.5	La Cheppe
47.6666667	 6.9666667	Lacollonge
44.7833333	 1.8833333	La Coste
47.5	 3.2	La Cour Girault
49.4	 4.8	La Croix
45.9833333	 1.3166667	La Crousille-sur-Briance
44.4666667	 -0.15	Lados
43.4	 1.2833333	La Fauga
49.7333333	 3.5666667	La Ferte
46.1833333	 -1.3333333	La Flotte
47.9166667	 -3.9833333	La Foret
46.1833333	 -0.5333333	La Foye
43.6666667	 3.5166667	Lagamas
48.1833333	 -0.7666667	La Gatardiere
48.75	 1.95	L’Agiot
47.0166667	 6.5833333	La Grand Combe
48.5166667	 4.9166667	La Grange-au-Rupt
48.0833333	 -0.8333333	La Gueliniere
48.05	 -1.0166667	La Hardoniere
47.0	 -1.2666667	La Hinchere
47.6166667	 3.35	Lain
50.45	 3.2	La Jonquiere
47.8	 6.5333333	La Lanterne
46.15	 5.7166667	Lalleyriat
48.0833333	 -1.3	La Maconniere
49.5166667	 3.9833333	La Malmaison
45.6666667	 0.9166667	La Martinie
46.7333333	 -0.85	La Meilleraie
48.1166667	 0.7166667	Lamnay
44.0833333	 1.3666667	Lamothe-Capdeville
45.7333333	 4.8333333	La Mouche
48.6166667	 -2.15	Lancieux
49.8666667	 4.05	Landouzy-la-Ville
49.5833333	 4.8666667	La Neuville
48.2	 0.4	L’Angelerie
48.3833333	 -4.5	Laninon
49.4166667	 4.7666667	La Noue-Adam
48.2166667	 -4.0833333	Lanvaidic
47.0833333	 1.2666667	La Pechaudiere
46.5166667	 0.95	La Petite Ville
45.4833333	 2.1333333	La Plagne
48.5333333	 0.9	La Porcherie
47.45	 6.6166667	La Pretiere
47.1333333	 -0.25	La Raye
48.6	 -0.8333333	Larenton
45.35	 0.8	La Rivarie
45.1333333	 1.0666667	La Roche
46.1666667	 -1.15	La Rochelle
44.1166667	 3.2166667	La Roque
44.9666667	 4.6166667	La Rouveure
46.5333333	 2.4333333	La Rue de Pre
48.6333333	 1.0333333	La Saucelle
45.1166667	 0.6666667	La Segumie
47.2666667	 2.6333333	Lass
45.5	 2.5333333	La Tauverie
47.6833333	 -1.3333333	La Touche
46.1333333	 1.4	La Traverse
48.0166667	 2.1166667	La Tuilerie
43.6833333	 1.45	Launaguet
43.7166667	 2.15	Lautrec
45.1625	 -0.65	La Valade
45.35	 3.5833333	Laval-sur-Doulon
44.3833333	 -0.1	Lavazan
45.6333333	 5.15	La Verpilliere
49.8	 1.5	La Vieuville
47.45	 6.1333333	La Villedieu-les-Quenoche
46.75	 1.9333333	La Villette
48.6833333	 5.7666667	Lay-Saint-Remy
45.8166667	 6.7166667	le Beaulieu
48.9	 -0.45	Le Bo
44.75	 0.9833333	Le Bos
45.2	 2.4	Le Bouix
46.65	 -1.4166667	Le Bourg-sous-la-Roche-sur-Yon
46.65	 3.3833333	Le Breuil
49.9166667	 1.2666667	Le Bucq
44.6833333	 -1.2333333	Le Canon
45.6666667	 5.1333333	Le Chaffard
45.5333333	 3.4833333	Le Chassaing
44.65	 3.8	Le Chaylard-l’Eveque
48.55	 -3.1833333	Lech-Leonec
45.6166667	 5.7333333	Le Collet
48.0833333	 -2.3	Le Coudray-Mathuau
47.8	 3.3333333	Le Crot
48.5333333	 -4.0666667	Le Drenec
45.3333333	 2.0	Le Feyt
49.35	 5.7666667	Le Franc
46.8833333	 -1.6	Lege
48.6	 1.7333333	Le Grand Belair
49.6	 1.4833333	Le Grand Quesnay
48.5666667	 -2.2166667	Le Guildo
47.3666667	 4.1333333	Le Haut Jarnois
48.8166667	 2.3666667	Le Kremlin-Bicetre
45.3166667	 2.05	Le Longy
49.2833333	 -0.6	Le Manoir
45.7166667	 1.3833333	Le Masgardaud
44.8666667	 6.6333333	Le Melezin
48.6666667	 -1.2333333	Le Mesnil
48.8666667	 -1.3833333	Le Mesnil-Rogues
44.8	 5.65	Le Monestier-du-Percy
45.6	 0.8833333	Le Montet-Chaboulet
49.9833333	 3.1666667	Lempire
48.7	 2.3666667	Le Noyer-Renard
46.8	 5.9	Le Pasquier
45.8833333	 5.95	Le Pessey
46.9166667	 0.9166667	Le Petit-Pressigny
46.8666667	 -0.65	Le Pin
46.2833333	 2.4166667	Le Plaix
49.0666667	 0.8833333	Le Plessis
46.4	 -0.9	Le Poire-sur-Velluire
48.5166667	 4.9166667	Le Pont Varin
45.7666667	 6.6166667	Le Pre
46.1166667	 3.1833333	Le Puy Mazerier
45.2666667	 4.15	Le Regard
47.8	 -1.4333333	Le Rocher
46.6833333	 -1.9333333	Le Sablais
43.5333333	 4.7166667	Le Sambuc
45.0833333	 4.5333333	Les Asclards
45.7833333	 2.55	Les Aymards
47.0666667	 6.6833333	Les Bassots
46.8833333	 2.7	Les Besses
48.3666667	 0.4166667	Les Bonnes
47.2	 3.4666667	Les Bouillons
44.2666667	 4.1166667	Les Brousses
43.4166667	 2.0833333	Les Cammazes
45.2833333	 6.9	Les Champs
46.95	 3.0	Les Chaumes de Saint-Aignan
44.1	 -0.5333333	Les Chinans
47.6	 2.7666667	Les Combes
44.7333333	 6.05	Les Courts
46.7166667	 3.2166667	Les Doudets
44.4833333	 6.2333333	Le Serre
44.9166667	 0.8	Les Fargues
48.25	 1.0333333	Les Foucaudieres
47.7	 2.9333333	Les Garniers
44.4333333	 6.3333333	Les Goirands
44.2666667	 5.4333333	Les Granges
44.5333333	 6.1666667	Les Guerins
47.5	 2.5166667	Les Henris
44.75	 0.4666667	Les Jandis
43.2	 6.05	Les Langiers
44.6833333	 5.6833333	Les Lussettes
48.1833333	 3.0833333	Les Martinieres
46.0	 5.8166667	Les Metral
47.0	 2.0	Les Monts
46.6	 1.4	Les Nebillons
44.15	 3.5333333	Les Oubrets
45.0833333	 4.9833333	Les Perrets
45.0666667	 3.6166667	Lespitallet
45.5333333	 3.8333333	Les Pradeaux
47.7833333	 2.8333333	Les Reaux
47.3	 -0.25	Les Roches
48.3833333	 0.9333333	Les Sablons
44.9833333	 5.9666667	Les Sciauds
47.9333333	 1.95	Les Taretes
43.1166667	 0.5666667	Les Toureilles
47.2666667	 2.95	Les Vallees
49.95	 4.7833333	Les Vieux Moulins d’Hargnies
48.8166667	 1.35	Le Tanu
47.9166667	 -1.4333333	Le Theil
49.8666667	 0.6666667	Le Tot
46.1166667	 2.3666667	Le Tromp
47.7333333	 6.1833333	Le Val
48.0166667	 3.65	Le Vau-du-Puits
47.5666667	 6.6833333	Le Vernoy
46.8333333	 2.85	Levigny
45.8	 0.4333333	Le Vivier
47.9833333	 -3.5666667	Lezennet
45.35	 2.45	L’Hopital
44.3666667	 6.3333333	Liberne
44.8333333	 2.9	Lieutades
46.2333333	 4.2	Ligny
48.8833333	 5.9	Limey
43.9166667	 -1.25	Linxe
43.9166667	 5.05	L’Isle-sur-la-Sorgue
48.9166667	 2.55	Livry
48.6833333	 -4.1	Loc Maria
48.3166667	 -4.3	Logonna-Daoulas
49.5166667	 3.1166667	Lombray
47.45	 6.65	Longevelle
48.4666667	 2.3166667	Longueville
47.45	 -2.1833333	Lorganai
43.7333333	 0.0166667	Loubedat
49.0833333	 6.9166667	Loupershouse
50.1	 2.5	Louvencourt
46.7333333	 1.55	Luant
49.55	 2.1166667	Luchy
48.1166667	 1.7833333	Lumeau
48.25	 4.2666667	Lusigny
47.0166667	 0.4333333	Luze
45.8833333	 6.0666667	Maclamoz
50.4	 2.5	Magnicourt-en-Comte
43.8833333	 0.4	Maignaut-Tauzia
50.3666667	 1.8166667	Maintenay
48.45	 0.7	Maison-Maugis
45.1	 1.1	Malagnac
45.9166667	 1.4666667	Malevaux
45.6166667	 3.4	Malpie
44.5166667	 2.8833333	Mandailles
48.7833333	 5.9333333	Manoncourt-en-Woevre
48.4	 2.8666667	Marangis Tour
47.3166667	 6.1333333	Marchaux
48.8333333	 1.2166667	Marcilly
47.8833333	 2.05	Mardie
49.1333333	 3.0666667	Mareuil-sur-Ourcq
45.8	 5.3	Marignieu
45.2833333	 2.45	Marlat
48.8833333	 0.5833333	Marnefer
50.6666667	 3.0833333	Marquette
47.0666667	 3.0	Marseilles
46.5333333	 4.3333333	Martigny-le-Comte
44.1166667	 2.9333333	Marzials
43.4166667	 -0.15	Maspie-Lalonquere-Juillacq
45.8666667	 -0.3166667	Matha
49.55	 2.1666667	Maulers
43.6166667	 -0.3333333	Mauries
46.2	 -0.6666667	Mauze-sur-le-Mignon
46.15	 2.35	Mazeiras
45.25	 2.4333333	Meallet
43.2666667	 -0.3166667	Meillon
48.5	 3.4166667	Melz
46.7666667	 5.6166667	Menetru-le-Vignoble
49.7	 0.4166667	Mentheville
42.65	 1.8333333	Merens-les-Vals
46.25	 2.7666667	Merlon
47.4333333	 -1.2333333	Mesanger
49.0833333	 0.0166667	Mesnil-Mauger
45.6333333	 5.7666667	Methenod
45.0166667	 5.15	Meymans
48.1833333	 0.3	Mezieres-sous-Ballon
46.6333333	 0.3166667	Migne-Auxances
49.1666667	 4.7166667	Minaucourt-le-Mesnil
44.0666667	 6.0833333	Mirateaus
48.4	 7.4333333	Mittelbergheim
43.65	 6.1666667	Moissac
48.2333333	 3.5333333	Molinons
44.5333333	 1.0666667	Moncabrier
50.2666667	 2.9	Monchy-le-Preux
44.9	 5.6333333	Monestier-de-Clermont
44.7	 0.6	Monmarves
49.7	 2.1666667	Monsures
45.45	 6.6	Montagny
45.8166667	 5.4	Montalieu
43.5666667	 1.4833333	Montaudron
45.2333333	 5.8	Montbonnot-Saint-Martin
49.5166667	 3.7333333	Montchalons
50.4333333	 3.45	Mont des Bruyeres
43.3	 3.0333333	Montels
46.3166667	 3.25	Montfand
43.75	 -0.4833333	Montgaillard
49.2833333	 2.05	Montherlant
48.45	 0.1833333	Montigny
47.6333333	 6.0666667	Montigny-les-Vesoul
49.8666667	 1.35	Mont Landrin
46.0166667	 4.6166667	Montmelas
43.3333333	 2.9	Montouliers
46.1833333	 5.5833333	Montreal la Cluse
47.6166667	 -0.4	Montreuil-sur-Loir
49.3833333	 4.4833333	Mont-Saint-Remy
48.3833333	 1.7833333	Monvilliers
48.2333333	 -4.5	Morgat
47.05	 2.8833333	Mornay
50.0333333	 2.8666667	Morval
